road valley,['cannot found']
valley,"['thung lũng', 'lưu vực', 'lũng', 'khe mái', 'Thung lũng']"
Valley,"['thung lũng', 'lưu vực', 'lũng', 'khe mái', 'Thung lũng']"
valley,"['thung lũng', 'lưu vực', 'lũng', 'khe mái', 'Thung lũng']"
bin,"['thùng', 'hộc', 'máy thu nhận', 'rượu thùng', 'thùng đựng rượu', 'túi vải bạt', 'thùng rác']"
barrel,"['nòng', 'thùng rượu', 'thùng', 'thùng tonneau', 'thùng tròn', 'phuy', 'ống', 'thùng lớn', 'thùng phuy', 'tang', 'ruột', 'cái trống', 'khoang màng nhĩ', 'khối hình trống', 'thể viên trụ', 'đóng thùng', 'đổ vào thùng', 'Thùng', 'nóng', 'Thùng tô nô', 'nòng súng']"
mail box,['cannot found']
Trunk,"['thân', 'rương', 'vòi', 'hòm', 'va li', 'thân cây', 'thùng xe', 'rửa', 'níp', 'thùng rửa quặng', 'trunk hose', 'trunk-line', 'Thân cây', 'hành lý', 'vòi voi']"
perforation,"['sự đục lỗ', 'sự đục thủng', 'thủng', 'hàng lỗ châm kim', 'hàng lỗ răng cưa', 'sự khoan', 'sự khoét', 'sự xoi', 'sự xuyên qua', 'lỗ', 'lổ hổng', 'lổ hở', 'lỗ thủng']"
straight perforation,['cannot found']
perforation,"['sự đục lỗ', 'sự đục thủng', 'thủng', 'hàng lỗ châm kim', 'hàng lỗ răng cưa', 'sự khoan', 'sự khoét', 'sự xoi', 'sự xuyên qua', 'lỗ', 'lổ hổng', 'lổ hở', 'lỗ thủng']"
emphysema,"['khí phế thũng', 'khí thũng']"
thuong thu,['cannot found']
pannier,"['sọt', 'thúng', 'gi']"
basket,"['cái rổ', 'cái giỏ', 'rổ', 'giỏ', 'thúng', 'sọt', 'nong', 'gùi', 'lẵng', 'trạc', 'đệp', 'bịch', 'bằng mây', 'bằng song', 'bỏ vào giỏ', 'bỏ vào rổ', 'bỏ vào thùng', 'cái thúng', 'hình giỏ', 'hình rổ', 'roi mây', 'roi song', 'Giỏ']"
medicine,"['thuốc', 'y học', 'y khoa', 'khoa nội', 'dược', 'liều thuốc', 'ngành dược', 'y thuật', 'thuộc', 'bùa ngải', 'dược liệu', 'phép ma', 'yêu thuật', 'dược phẩm']"
cake medicine,['cannot found']
Chinese tradictional medicine,['cannot found']
tonic,"['thuốc bổ', 'âm chủ', 'bổ', 'liều thuốc', 'làm cho cường', 'làm tăng sức khoẻ']"
unguent,"['mỡ bôi', 'thuốc bôi dẻo', 'thuốc cao']"
cup potion,['cannot found']
drug sign,['cannot found']
red medicine,['cannot found']
poison,"['chất độc', 'thuốc độc', 'độc', 'nọc', 'độc dược', 'độc tố', 'bỏ thuốc độc', 'đầu độc', 'nọc độc', 'thuyết đầu độc', 'thuyết độc hại', 'tẩm thuốc độc', 'đánh bả', 'đánh thuốc độc', 'Chất độc']"
cigarette,"['thuốc lá', 'điếu thuốc lá', 'Thuốc lá']"
pipe tobacco,['cannot found']
medicine,"['thuốc', 'y học', 'y khoa', 'khoa nội', 'dược', 'liều thuốc', 'ngành dược', 'y thuật', 'thuộc', 'bùa ngải', 'dược liệu', 'phép ma', 'yêu thuật', 'dược phẩm']"
anesthetic,"['gây mê', 'gây tê', 'thuốc gây mê', 'thuốc mê', 'thuốc tê']"
ointment,"['thuốc mỡ', 'bom mát', 'kem', 'cao']"
salt potion,['cannot found']
medicinal,"['dùng làm thuốc', 'thuốc']"
sleeping pills,['cannot found']
dye,"['nhuộm', 'thuốc nhuộm', 'màu', 'phẩm', 'nhuộn', 'màu nhuộm', 'màu sắc', 'Thuốc nhuộm', 'nhuộm màu']"
drug,"['thuốc', 'ma túy', 'dược phẩm', 'thuốc ngủ', 'ngủ', 'dược', 'cho uống thuốc', 'cho uống thuốc độc', 'chán mứa ra', 'dược liệu', 'hàng ế thừa', 'hít thuốc tê mê', 'ma tuý', 'nghiện ma tuý', 'nghiện thuốc ngủ', 'nghiện thuốc tê mê', 'pha thuốc ngủ vào', 'pha thuốc độc vào', 'thuốc mê', 'thuốc phiện', 'thuốc tê mê', 'uống thuốc ngủ', 'đánh thuốc tê mê', 'thuoác', 'Chất gây nghiện', 'Dược phẩm', 'chất gây nghiện']"
live medicine,['cannot found']
cow horn medicine,['cannot found']
medicine,"['thuốc', 'y học', 'y khoa', 'khoa nội', 'dược', 'liều thuốc', 'ngành dược', 'y thuật', 'thuộc', 'bùa ngải', 'dược liệu', 'phép ma', 'yêu thuật', 'dược phẩm']"
bleach,"['chuội', 'tẩy trắng', 'chất tẩy trắng', 'thuốc tẩy']"
anesthetic,"['gây mê', 'gây tê', 'thuốc gây mê', 'thuốc mê', 'thuốc tê']"
medicine,"['thuốc', 'y học', 'y khoa', 'khoa nội', 'dược', 'liều thuốc', 'ngành dược', 'y thuật', 'thuộc', 'bùa ngải', 'dược liệu', 'phép ma', 'yêu thuật', 'dược phẩm']"
reagents,['cannot found']
purple potion,['cannot found']
floss,"['sồi', 'chỉ nha khoa', 'quần áo sồi', 'tơ sồi', 'vải sồi']"
cathartic,"['thuốc tẩy nhẹ', 'tẩy nhẹ', 'để tẩy nhẹ']"
belong,"['thuộc về', 'thuộc', 'của', 'là hội viên của', 'thuộc quyền sở hữu', 'có liên quan tới', 'là việc của', 'thuộc vào', 'thuộc vào loại']"
colony,"['thuộc địa', 'đàn', 'khu', 'bầy', 'khóm', 'cụm', 'khu kiều dân', 'kiều dân', 'tập đoàn', 'Thuộc địa', 'Tập đoàn']"
underling,"['bộ hạ', 'tay chân']"
belonging to country,['cannot found']
properties,"['thuộc tính', 'đạo cô', 'đạo cụ', 'đặc tính']"
member,"['thành viên', 'hội viên', 'dương vật', 'chi', 'chân', 'vế', 'Đại biểu Quốc hội', 'tay', 'bộ phạn', 'nhân viên', 'đoàn viên', 'ủy viên', 'viên', 'chim']"
oblong,"['hình chữ nhật', 'có hình chữ nhật', 'có hình thuôn', 'hình thuôn', 'vật hình chữ nhật', 'vật hình thuôn']"
oblong,"['hình chữ nhật', 'có hình chữ nhật', 'có hình thuôn', 'hình thuôn', 'vật hình chữ nhật', 'vật hình thuôn']"
net,"['lưới', 'mạng', 'hệ thống', 'mạng lưới', 'đánh lưới', 'thực', 'đan', 'bẫy', 'cạm', 'bắt bằng lưới', 'bủa lưới', 'che phủ bằng lưới', 'giăng lưới', 'thả lưới', 'vải lưới', 'vải màn', 'đan lưới', 'đánh bẫy', 'được lãi thực', 'Lưới', 'võng']"
elongated,"['bẹt', 'kéo dài ra']"
elongated,"['bẹt', 'kéo dài ra']"
Thuong Luong,['cannot found']
spade,"['xẻng', 'xuồng', 'con pích', 'cái mai', 'cái thuổng', 'pích', 'thuổng', 'xuổng', 'thêu', 'bai', 'của cỗ pháo', 'lặng mỡ', 'đào bằng mai', 'cái xẻng']"
time,"['thời gian', 'lần', '時間', 'giờ', 'lúc', 'mùa', 'nhịp', 'thời', 'phen', 'lượt', 'bận', 'chuyến', 'thì giờ', 'thời cơ', 'thời kỳ', 'khi', 'thời điểm', 'thời đại', 'chọn thời điểm', 'cái lúc', 'quãng thời gian', 'thì', 'thời gian trong ngày', 'thời điểm thích hợp', 'dịp', 'buổi', 'đời', 'dạo', 'hồi', 'thuở', 'vụ', 'ban', 'cữ', 'quắn', 'bấm giờ', 'chọn thời gian', 'cơ hội', 'kỳ hạn', 'ngày giờ', 'ngày tháng', 'sắp xếp thời gian', 'tháng ngày', 'thời buổi', 'thời hạn', 'tính toán thì giờ', 'điều chỉnh', 'đúng lúc', 'ngày', 'tháng', 'giai đoạn']"
nowadays,"['ngày nay', 'đời nay', 'dạo này', 'hiện nay', 'hiện tại', 'thời buổi này']"
thump,"['quả thụi', 'quả đấm', 'thụi', 'đấm', 'chùy', 'uỵch', 'thoi', 'đánh', 'đập mạnh', 'đập']"
suck button,['cannot found']
whimper,"['rên', 'giọng rên rỉ', 'hi hi', 'rên rỉ', 'thút thít', 'tiếng khóc thút thít', 'xụt xùi', 'khóc thút thít']"
indent,"['viết đơn đặt', 'lệnh', 'rập', 'chia', 'chỗ lõm', 'chỗ lún', 'chỗ lồi lõm', 'chỗ thụt vào', 'giao kèo', 'in lõm xuống', 'khía răng cưa', 'khắc khía răng cưa', 'làm bản sao', 'làm mẻ', 'làm thành vết lõm', 'lõm xuống', 'ra lệnh sung công', 'sung công', 'sắp chữ thụt vào', 'vết lõm', 'vết mẻ', 'đơn đặt hàng', 'thụt lề', 'tụt lề']"
indent,"['viết đơn đặt', 'lệnh', 'rập', 'chia', 'chỗ lõm', 'chỗ lún', 'chỗ lồi lõm', 'chỗ thụt vào', 'giao kèo', 'in lõm xuống', 'khía răng cưa', 'khắc khía răng cưa', 'làm bản sao', 'làm mẻ', 'làm thành vết lõm', 'lõm xuống', 'ra lệnh sung công', 'sung công', 'sắp chữ thụt vào', 'vết lõm', 'vết mẻ', 'đơn đặt hàng', 'thụt lề', 'tụt lề']"
draw back,['cannot found']
loy,['cannot found']
Lobster,"['tôm hùm', 'tôm rồng', 'đi bắt tôm hùm']"
gentle,"['nhẹ nhàng', 'hiền', 'dịu dàng', 'hiền lành', 'thoai thoải', 'cao quý', 'dẽ dàng', 'dẽ tính', 'dịu hiền', 'gia đình quyền quý', 'hiền hậu', 'hoà nhã', 'lịch sự', 'lịch thiệp', 'mồi giòi', 'nhu mì', 'thùy mị', 'êm dịu', 'êm ái', 'nhu', 'ôn hoà']"
Water,['cannot found']
Marines,['cannot found']
warship,['cannot found']
faithful,['cannot found']
fluid,['cannot found']
hydrology,['cannot found']
chicken pox,['cannot found']
hydroelectric,"['thuỷ điện', 'xem hydro-électricité']"
hydrodynamics,"['thủy động lực học', 'thuỷ động học', 'thuỷ động lực học']"
hydrodynamics,"['thủy động lực học', 'thuỷ động học', 'thuỷ động lực học']"
Waterfall,"['thác', 'thác nước', 'ghềnh', 'Thác']"
waterway,"['các tuyến đường thủy', 'Đường thủy', 'đường thuỷ', 'đường thủy']"
torpedo,"['ngư lôi', '魚雷', 'cá đuối điện', 'làm tê liệt', 'phá hoai', 'phá huỷ', 'phá ngầm', 'pháo hiệu', 'phóng ngư lôi', 'tiêu diệt', 'Torpil', 'Ngư lôi', 'thủy lôi', 'tấn công bằng ngư lôi']"
irrigation,"['thủy lợi', 'sự tưới', 'tưới', 'tình trạng được tưới', 'Thủy lợi']"
hydraulic,"['chạy bằng sức nước', 'cứng trong nước', 'thuỷ lực', 'thuỷ lực học']"
water-color,['màu nước']
Mercury,"['sao Thủy', 'Thần Méc-cua', 'Sao Thủy', 'thần Mẹt-cu-rơ', 'Thần', 'Méc-cua', 'sao thủy']"
Irrigation,"['thủy lợi', 'sự tưới', 'tưới', 'tình trạng được tưới', 'Thủy lợi']"
hydrolysis,"['sự thuỷ phân', 'sự thủy phân']"
confines,"['biên giới', 'ranh giới']"
seaplane,"['thuỷ phi cơ', 'Thủy phi cơ', 'thủy phi cơ']"
water government,['cannot found']
navy,"['hải quân', '海軍', 'thủy quân', 'xanh nước biển', 'đội tàu', 'Hải quân']"
Marines,"['hải quân lục chiến', 'Thủy quân lục chiến']"
Seafood,"['hải sản', 'ốc', 'hải vị', 'Hải sản']"
water master,['cannot found']
Admiral of Sea,['cannot found']
water weight,['cannot found']
flood,"['lụt', 'nạn lụt', 'lũ', 'lũ lụt', 'tràn', 'cơn lũ lụt', 'triều cường', 'sông', 'dòng cuồn cuộn', 'làm lụt', 'làm ngập', 'làm ngập nước', 'làm tràn ngập', 'làm tràn đầy', 'lụt lội', 'nước lũ', 'nước triều lên', 'suối biển', 'sự chảy tràn ra', 'sự tuôn ra', 'tràn tới', 'ùa tới', 'đến tới tấp', 'ngập', 'tràn ngập']"
nixie,"['không', 'không chút nào', 'không hẳn', 'không thể nào được']"
water earth,['cannot found']
sailor,"['thủy thủ', 'lính thuỷ', 'thuỷ thủ', 'Thủy thủ viễn dương']"
daffodils,['cannot found']
glass,"['thuỷ tinh', 'ly', 'cốc', 'kính', 'gương', 'thủy tinh', 'cái cốc', 'cái phong vũ biểu', 'gương soi', 'ống nhòm', 'cái ly', 'ly rượu', 'gơng', 'kính thuỷ tinh', 'kính đeo mắt', 'lắp kính', 'lồng kính', 'mặt kính', 'nhà kính', 'pha lê', 'phản chiếu', 'soi mình', 'thấu kính', 'tấm kính', 'áp kế', 'đóng vào hòm kính', 'đồng hồ cát', 'kiếng', 'li', 'chung', 'Thủy tinh']"
translated glass,['cannot found']
vitreous,"['thuỷ tinh', 'như thuỷ tinh']"
stem,"['cuống', 'chân', 'thân cây', 'ngăn', 'chặn', 'cộng', 'cuốn', 'cọng', 'ống', 'dọc', 'cần', 'bắt nguồn', 'bộ phận lên dây', 'dòng họ', 'làm cuống cho', 'ngăn cản', 'ngăn trở', 'phát sinh', 'thân từ', 'tước cọng', 'xuất phát từ', 'đi ngược', 'đánh lui', 'đẩy lui', 'đắp đập ngăn', 'rỗi', 'mũi tàu', 'ngăn chặn', 'Đuôi nốt nhạc']"
tide,"['thủy triều', 'triều', 'con nước', 'thuỷ triều', 'dòng', 'mùa', 'vượt', 'chiều hướng', 'cuốn theo', 'dòng chảy', 'dòng nước', 'dư luận', 'hải triều', 'khắc phục', 'lôi cuốn', 'trào lưu', 'xu hướng', 'đi theo thuỷ triều', 'Thủy triều', 'thời gian']"
hydrological,['thuỷ học']
scorpion therapy,['cannot found']
displacement,"['sự đổi chỗ', '[sự', 'phép dời hình', 'phép] dời chỗ', 'sự chiếm chỗ', 'sự chuyển chỗ', 'sự cách chức', 'sự dịch chuyển', 'sự dời chỗ', 'sự thay thế', 'sự thải ra', 'độ dịch chuyển', 'Li độ']"
dispatch,"['gửi đi', 'giải quyết nhanh gọn', 'làm gấp', 'sự gửi đi', 'gởi', 'khử', 'bản thông báo', 'bản thông điệp', 'giết đi', 'kết liễu cuộc đời', 'làm nhanh gọn', 'phi báo', 'sai phái đi', 'sự giết đi', 'sự khẩn trương', 'sự khử', 'sự làm gấp', 'sự nhanh gọn', 'sự sai phái đi', 'sự đánh chết tươi', 'truyền đi', 'ăn gấp', 'ăn khẩn trương', 'đánh chết tươi', 'phát', 'tống', 'khiến', 'sự nhanh chóng']"
in remission,['cannot found']
boat,"['thuyền', 'tàu', 'tàu thuyền', '船', 'đĩa hình thuyền', 'đò', 'thuyền bè', 'ghe', 'chở bằng thuyền', 'chở bằng tàu', 'thuyền máy', 'tàu thủy', 'đi chơi bằng thuyền', 'đi thuyền', 'đi tàu', 'xuồng', 'chèo', 'Thuyền máy']"
boat,"['thuyền', 'tàu', 'tàu thuyền', '船', 'đĩa hình thuyền', 'đò', 'thuyền bè', 'ghe', 'chở bằng thuyền', 'chở bằng tàu', 'thuyền máy', 'tàu thủy', 'đi chơi bằng thuyền', 'đi thuyền', 'đi tàu', 'xuồng', 'chèo', 'Thuyền máy']"
fishing ship,['cannot found']
master boat,['cannot found']
nail boat,['cannot found']
junk,"['ghe', 'thuyền mành', 'đồ đồng nát', 'rác', 'mảng', 'tảng', 'đồ bỏ đi', 'đồ thải đi', 'cục', 'chia thành từng khúc', 'chặt thành từng mảng', 'ghe mành', 'giấy vụn', 'mô sáp', 'rác rưởi', 'thuốc mê', 'thuỷ tinh vụn', 'thừng châo cũ', 'ghế', 'Thuyền buồm Trung Quốc', 'chu ấn thuyền', 'phế liệu']"
boats,['cannot found']
azaleboat,['cannot found']
Dragon boats,['cannot found']
shuttle boat,['cannot found']
basket boat,['cannot found']
captain,"['thuyền trưởng', 'thủ quân', 'đội trưởng', 'cơ trưởng', 'hạm trưởng', 'người chỉ huy', 'người cầm đầu', 'nhà chiến lược', 'phi công', 'thủ lĩnh', 'trường lớp', 'trưởng kíp', 'tướng lão luyện', 'đại uý', 'đại úy', 'Đại úy', 'Đội trưởng']"
theory,"['lý thuyết', 'thuyết', 'giả thuyết', 'lý luận', 'nguyên lý', 'học thuyết', 'lý luận học thuyết', 'thuyết riêng']"
preach,"['thuyết giáo', 'giảng đạo', 'giảng', 'thuyết', 'bài thuyết giáo', 'khuyên răn', 'sự thuyết', 'sự thuyết giáo', 'thuyết pháp', 'khuyên bảo']"
guest talk,['cannot found']
theory,"['lý thuyết', 'thuyết', 'giả thuyết', 'lý luận', 'nguyên lý', 'học thuyết', 'lý luận học thuyết', 'thuyết riêng']"
present,"['hiện tại', 'giới thiệu', 'thời hiện tại', 'quà', 'dâng', '現在', 'có mặt', 'hiện diện', 'tặng phẩm', 'đưa', 'tặng', 'này', 'hiện nay', 'hiện thời', 'trình bày', 'trình diễn', 'đồ tặng', 'trình', 'hiện hữu', 'món quà', 'trình chiếu', 'nay', 'biếu', 'chào', 'nộp', 'ngắm', 'biếu tặng', 'biếu xén', 'biểu thị', 'bày ra', 'bày tỏ', 'bây giờ', 'giơ ra', 'hiện giờ', 'lúc này', 'lễ vật', 'lộ ra', 'phô ra', 'pri’zent/', 'qua biếu', 'quà tặng', 'sẵn sàng', 'sẵn sàng giúp đỡ', 'tiến cử', 'tài liệu này', 'tư liệu này', 'đưa ra', 'đương kim', 'trao', 'hiến', 'giao', 'trao tặng', 'xuất hiện']"
preach,"['thuyết giáo', 'giảng đạo', 'giảng', 'thuyết', 'bài thuyết giáo', 'khuyên răn', 'sự thuyết', 'sự thuyết giáo', 'thuyết pháp', 'khuyên bảo']"
convince,"['thuyết phục', 'làm cho nghe theo', 'làm cho tin']"
present,"['hiện tại', 'giới thiệu', 'thời hiện tại', 'quà', 'dâng', '現在', 'có mặt', 'hiện diện', 'tặng phẩm', 'đưa', 'tặng', 'này', 'hiện nay', 'hiện thời', 'trình bày', 'trình diễn', 'đồ tặng', 'trình', 'hiện hữu', 'món quà', 'trình chiếu', 'nay', 'biếu', 'chào', 'nộp', 'ngắm', 'biếu tặng', 'biếu xén', 'biểu thị', 'bày ra', 'bày tỏ', 'bây giờ', 'giơ ra', 'hiện giờ', 'lúc này', 'lễ vật', 'lộ ra', 'phô ra', 'pri’zent/', 'qua biếu', 'quà tặng', 'sẵn sàng', 'sẵn sàng giúp đỡ', 'tiến cử', 'tài liệu này', 'tư liệu này', 'đưa ra', 'đương kim', 'trao', 'hiến', 'giao', 'trao tặng', 'xuất hiện']"
letters,"['chữ cái', 'thư từ']"
bureau,"['văn phòng', 'nha', 'cục', 'giúp đỡ', 'sự giúp đỡ', 'ty', 'vụ', 'bàn giấy', 'tủ có ngăn kéo', 'buồng giấy', 'bàn làm việc', 'tủ com mốt', 'baøn laøm vieäc, cuïc, nha']"
prostitute,"['đĩ', 'điếm', 'gái mại dâm', 'gái điếm', 'con điếm', 'kỹ nữ', 'mãi dâm', 'ả giang hồ']"
letter dong,['cannot found']
verandah,"['hiên', 'hè', 'hành lang', 'hàng hiên']"
letter hero,['cannot found']
letter incense,['cannot found']
deed,"['việc làm', 'hành vi', 'hành động', 'sự', 'chiến công', 'chứng thư', 'kỳ công', 'thành tích lớn', 'văn bản', 'khế']"
Secretary,"['Bộ Trưởng Quốc Phòng', 'bàn giấy', 'bộ trưởng', 'tổng thư ký', 'tổng trưởng', 'Thư ký', 'thư kí']"
mail back,['cannot found']
folder,"['bìa hồ sơ', 'thư mục', 'bìa cứng', 'dụng cụ gập giấy', 'kính gấp', 'người gấp', 'tài liệu xếp', 'cặp']"
study directory,['cannot found']
open letter,['cannot found']
leisurely,"['thong dong', 'nhàn nhã', 'thong thả', 'ung dung', 'nhẩn nha', 'an nhàn', 'chậm rãi', 'cà rịch cà tang', 'làm ung dung', 'rảnh rang', 'rỗi rãi', 'thư thả', 'thảnh thơi']"
Calligraphy,"['thư pháp', 'bút pháp', 'huật viết chữ đẹp', 'thuật viết chữ đẹp', 'chữ viết', 'chữ viết đẹp', 'kiểu viết', 'lối viết', 'Thư pháp']"
office,"['văn phòng', 'chức', 'cục', 'kính', 'văn phòng làm việc', 'buồng giấy', 'bàn giấy', 'chức danh', 'chức vụ', 'cơ quan', 'hình thức thờ phụng', 'kinh nhật tụng', 'lễ nghi', 'nhiệm sở', 'nhiệm vụ', 'sự giúp đỡ', 'Văn phòng', 'phòng làm việc', 'trụ sở']"
suitable letter,['cannot found']
bookstore,"['hiệu sách', 'nhà sách']"
scholar,"['học giả', 'học rộng', 'thông thái', 'uyên bác', 'uyên thâm', 'bác học', 'sĩ']"
song song,['cannot found']
happy letter,['cannot found']
relax,"['giải trí', 'thư giãn', 'giãn', 'nới lỏng', 'giải', 'buông lỏng', 'bớt căng thẳng', 'chùng ra', 'dịu đi', 'giân ra', 'giảm bớt', 'giảm nhẹ', 'hàm bé', 'hàm yếu', 'làm bớt căng thẳng', 'làm cho dễ chịu', 'làm chùng', 'làm dịu đi', 'làm giãn ra', 'làm suy nhược', 'làm yếu đi', 'lơi ra', 'lỏng ra', 'nghỉ ngơi', 'nguôi đi']"
relax,"['giải trí', 'thư giãn', 'giãn', 'nới lỏng', 'giải', 'buông lỏng', 'bớt căng thẳng', 'chùng ra', 'dịu đi', 'giân ra', 'giảm bớt', 'giảm nhẹ', 'hàm bé', 'hàm yếu', 'làm bớt căng thẳng', 'làm cho dễ chịu', 'làm chùng', 'làm dịu đi', 'làm giãn ra', 'làm suy nhược', 'làm yếu đi', 'lơi ra', 'lỏng ra', 'nghỉ ngơi', 'nguôi đi']"
letter letter,['cannot found']
bibliography,"['thư mục', 'mục lục thư tịch', 'thư mục học', 'thư tịch học']"
mail,"['bưu kiện', 'thư từ', 'bưu điện', 'gửi qua bưu điện', 'thư', 'email', 'lá thư', 'thư tín', 'bưu phẩm', 'chuyển thư', 'mặc áo giáp', 'xe thư', 'áo giáp', 'gửi', 'Bưu chính']"
boy letter,['cannot found']
correspondence,"['thư từ', '[phép', 'phép tương ứng', 'quan hệ thư từ', 'sự phù hợp', 'sự tương ứng', 'sự xứng nhau', 'sự] tương ứng', 'thư tín', 'sự tương tự']"
library,"['thư viện', 'phòng đọc sách', 'tủ sách', 'loại sách', 'thư phòng', 'đồ thư quán']"
study library,['cannot found']
social mail,['cannot found']
extra,"['thêm', 'phụ', 'ngoại', 'dôi', 'dư', 'dư thừa', 'dự phòng', 'phụ trội', 'thừa', 'vai phụ', 'đặc biệt', 'bài nhảy thêm', 'bổ sung', 'cái phụ', 'cái thêm', 'hơn thường lệ', 'món phải trả thêm', 'thượng hạng', 'vai cho có mặt', 'đặc biệt hơn']"
to try on,['cannot found']
try asking,['cannot found']
fire test,['cannot found']
challenges,['cannot found']
rank,"['cấp', 'hạng', 'hàng ngũ', 'hàng', 'dãy', 'cấp bậc', 'bậc', 'chức', 'đẳng', 'chức phẩm', 'thứ hạng', 'tầng lớp xã hội', 'loại', 'liệt', 'vai', 'phận', 'đệ', 'lứa', 'có địa vị', 'diễu hành', 'ghê tởm', 'hết sức', 'ngôi thứ', 'nhiều cỏ dại', 'quá chừng', 'rõ rành rành', 'rậm rạp', 'sum sê', 'thô bỉ', 'thứ bậc', 'trắng trợn', 'tầng lớp', 'tục tĩu', 'um tùm', 'vô cùng', 'xếp hạng', 'ôi khét', 'được xếp vào loại', 'đẳng cấp', 'địa vị', 'địa vị cao sang', 'địa vị xã hội', 'đội ngũ', 'đứng vào hàng', 'hoàn toàn', 'khó chịu', 'vị trí']"
Tuesday,"['thứ ba', 'ngày thứ ba', 'thứ Ba', 'Thứ Ba']"
Saturday,"['thứ bảy', 'ngày thứ bảy', 'thứ Bảy', 'thứ từ', 'Thứ Bảy']"
level,"['mức', 'cấp', 'san bằng', 'bằng', 'phẳng', 'ngang bằng', 'san phẳng', 'trình độ', 'mực', 'chĩa', 'mức độ', 'tầng', 'bằng phẳng', 'ngưỡng', 'san', 'bậc', 'mặt', 'nhắm', 'vai', 'giẩy', 'bình độ', 'cào bằng', 'cân bằng đều', 'làm cho bình đẳng', 'làm cho bằng nhau', 'làm cho như nhau', 'mức ngang nhau', 'ngang tài ngang sức', 'vị trí', 'đẳng cấp', 'ống bọt nước', 'ống thuỷ', 'bào', 'mặt phẳng', 'đều đều', 'độ cao']"
people,"['nhân dân', 'người', '人民', 'dân', 'gia đình', 'dân tộc', 'bá tánh', 'bách tính', 'dân chúng', 'mọi người', 'người dân', 'người ta', 'nhân viên', 'tộc', 'nhân', 'họ hàng', 'bà con', 'con người', 'di dân', 'người ở', 'những người làm', 'những người theo hầu', 'những người tuỳ tùng', 'quần chúng', 'quốc dân', 'sinh linh', 'thiên hạ', 'đồng bào', 'tính', 'gia đinh']"
junior,"['con', 'em', 'hậu bối', 'hậu sinh', 'người cấp dưới', 'người ít tuổi hơn', 'trẻ tuổi hơn', 'ít thâm niên hơn', 'ít tuổi hơn', 'ở cấp dưới', 'cấp thấp', 'thấp hơn']"
Monday,"['thứ hai', 'ngày thứ hai', 'Ngày thú Hai', 'thứ Hai', 'Thứ Hai']"
sample,"['mẫu', 'thử', 'lấy mẫu', 'mẫu hàng', 'đưa mẫu', 'kiểu mẫu', 'Mẫu', 'thí dụ', 'vật mẫu']"
male th,['cannot found']
Thursday,"['thứ năm', 'ngày thứ năm', 'thứ Năm', 'Thứ Năm']"
supporting actress,['cannot found']
by-products,['cannot found']
second,"['giây', 'thứ hai', 'tán thành', 'ủng hộ', 'thứ', 'hai', 'thứ nhì', 'giây lát', 'giây đồng hồ', 'một chốc', 'một lúc', 'người thứ hai', 'phó', 'phó chỉ huy', 'vật thứ hai', 'vị trí thứ hai', 'đệ nhị', 'phụ', 'phụ tá', 'thứ yếu', 'biệt phái', 'bổ sung', 'giúp đỡ', 'người săn sóc', 'người tán thành', 'người ủng hộ', 'phụ lực', 'thêm', 'סעקונדע', 'giây góc', 'một lát', 'người phò tá']"
room,"['phòng', 'buồng', 'chỗ', 'căn phòng', 'không gian', 'gian', 'căn nhà ở', 'cơ hội', 'cả phòng', 'duyên cớ', 'khả năng', 'lý do', 'ở chung phòng']"
Friday,"['thứ sáu', 'ngày thứ sáu', 'thứ Sáu', 'Thứ Sáu']"
history,"['lịch sử', '歷史', 'sử', 'sử học', 'môn lịch sử', 'quá trình lịch sử', 'lịch', 'kịch lịch sử', 'sử ký', 'sự tích', 'tiểu sử', '歷']"
frivolous,"['nhẹ dạ', 'phù phiếm', 'bông lông', 'không đáng kể', 'nhỏ mọn', 'tào lao', 'vô tích sự']"
Deputy,"['phó', 'nghị sĩ', 'cấp phó', 'người được ủy quyền', 'người thay mặt', 'người thay quyền', 'người được uỷ quyền', 'đại biểu', 'đại diện']"
Wednesday,"['thứ tư', 'ngày thứ tư', 'Thứ Tư', 'thứ Tư', 'Wednesday ngày thứ tư']"
second death,['cannot found']
order,"['trật tự', 'đặt', 'thứ', 'gọi', 'ra lệnh', 'thứ tự', 'lệnh', 'bộ', 'mệnh lệnh', 'cho', 'bậc', 'trình tự', 'mệnh', 'hàng', 'ngăn nắp', 'pháp lệnh', 'sự đặt hàng', 'thông tư', 'tầng lớp', 'lịnh', 'cấp', 'sai', 'khiến', 'loại', 'ngôi', 'đệ', 'bảo người hầu đưa', 'bội tinh', 'cho dùng', 'chế độ', 'chỉ dẫn', 'giai cấp', 'gọi món', 'hiệu lệnh', 'hạ lịnh', 'lớp lang', 'nội quy', 'phán bảo', 'phán truyền', 'ra lịnh', 'sai khiến', 'sắp đặt', 'thu xếp', 'thủ tục', 'thứ bậc', 'định đoạt', 'Cấp', 'đoàn', 'loài', 'chỉ thị', 'hạ lệnh', 'sắp xếp', 'sự sắp xếp', 'truyền lệnh', 'xuống lệnh', 'Đặt hàng', 'đơn hàng', 'đặt hàng']"
