trưng dụng,requisition
trưng mua,Buy
trưng tập,levy
trưng thầu,contract
trưng thu,Thu Thu
trưng triệu,Trung Trieu
trừng,glare
trừng giới,correction factor
trừng phạt,punishment
trừng trị,punish
trừng trộ,punish
trừng trừng,punish
trứng,egg
trứng cá,acne
trứng cuốc,hoe
trứng lộn,egg roll
trứng nước,water
trứng sam,egg sam
trứng sáo,flute
trước,before
trước bạ,entry
trước đây,before
trước giả,fake
trước hết,Firstly
trước khi,before
trước kia,formerly
trước mắt,immediate
trước nay,previous
trước nhất,first
trước sau,before after
trước tác,anticipate
trước tiên,first
trườn,crawl
trương,school
trương tuần,Truong Tuan
trường,school
trường bay,flying school
trường ca,school
trường chinh,March
trường cửu,lasting
trường đua,Racecourse
trường hận ca,Truong Hu Ca
trường học,schools
trường hợp,case
trường kỳ,prolongation
trường kỷ,Divan
trường ốc,field
trường phái,school
trường quy,school
trường sinh,school
trường sở,school
trường thành,school
trường thi,exam school
trường thiên,Truong Thien
trường thọ,To be long-lived
trường tồn,long live
trưởng,chief
trưởng bạ,Head of you
trưởng ban,chairman
trưởng đoàn,team manager
trưởng ga,head
trưởng giả,fake
trưởng giáo,chief
trưởng họ,chief
trưởng kíp,chief
trưởng lão,elder
trưởng nam,the eldest son
trưởng nữ,chief
trưởng phòng,manager
trưởng phố,head
trưởng thành,mature
trưởng tộc,chief
trưởng tôn,chief
trưởng tử,death
trưởng ty,head
trướng,expand
trượng,cavalry
trượng phu,daughter
trượt,to slide
trượt băng,Skating
trượt tuyết,skiing
trượt vỏ chuối,banana peel slip
trừu tượng,abstract
trừu tượng hoá,abstract
tu,tu
tu bổ,repair
tu chí,tu chi
tu chính,amend
tu dưỡng,cultivation
tu hành,to lead a religious life
tu hú,you hú
tu huýt,whistle
tu kín,Here the cinema
tu-lơ-khơ,tu-kho
tu luyện,practice
tu mi,You mi
tu nghiệp,Industrial Training
tu nhân tích đức,Tu Nhan Tich Duc
tu sĩ,monk
tu sửa,"fix, repair"
tu tạo,tu tu
tu thân,religious
tu thư,tu thu
tu tỉnh,tu province
tu tu,You
tu tư,Tu Tu
tu từ,rhetoric
tu từ học,rhetoric
tu viện,monastery
tù,prison
tù binh,Prisoner
tù cẳng,jail
tù đồ,prison
tù hãm,prison
tù ngồi,prison
tù phạm,prison
tù tội,imprisonment
tù treo,hang
tù trưởng,headman
tù túng,cramped
tù và,prison and
tủ,cabinet
tủ chè,tea cabinet
tủ kính,glass
tủ lạnh,fridge
tủ sách,bookcase
tủ sắt,box
tủ thuốc,medical box
tú,you
tú khí,tuberculosis
tú sĩ,Tu Si
tú tài,Baccalaureate
tụ,convergence
tụ bạ,capacitor
tụ điện,capacitor
tụ họp,meeting
tụ hội,convergence
tụ huyết,hematoma
tụ tập,Assembly
tua,old
tua-bin,old-bin
tua-ma-lin,Your-but-Lin
tua rua,ped
tua tủa,bristling
tủa,precipitate
túa,your
tuân,obey
tuân hành,observe
tuân lệnh,obey
tuân thủ,follow
tuần,week
tuần báo,Weekly
tuần cảnh,scene
tuần du,travel week
tuần dương hạm,cruiser
tuần đinh,bellman
tuần giờ,week
tuần hành,march
tuần hoàn,cyclic
tuần lễ,week
tuần phiên,session
tuần phòng,room
tuần phu,week
tuần phủ,patrol
tuần san,Week San
tuần thú,pleasure
tuần tiết,week
tuần tiễu,patrol
tuần tra,patrol
tuần trăng mật,honeymoon
tuần tự,sequentially
tuần ty,week
tuần vũ,Week Vu
tuẫn nạn,tumultuous
tuẫn táng,tuber
tuẫn tiết,tumultuous
tuấn kiệt,Bucking masterpiece
tuấn mã,Tuan Ma
tuấn nhã,Tuan Nha
tuấn sĩ,Tuan Si
tuấn tú,Tuan Tu
tuất,Tuat
túc cầu,soccer
túc chí,Tuc Chi
túc dụng,dumpling
túc duyên,predestined
túc hạ,lower
túc học,school
túc khiên,shield
túc mễ cục,Tuc Me Loc
túc nhân,mercy
túc nho,grapes
túc số,dumpling
túc trái,left
túc trực,duty
tục,customary
tục biên,customary
tục danh,customary
tục hôn,customary
tục huyền,mucus
tục lệ,custom
tục lụy,vulgar
tục ngữ,proverb
tục tác,customary
tục tằn,crude
tục tĩu,obscene
tục truyền,vulgar
tục tử,died
tuế cống,Tue Cong
tuế nguyệt,Tue Nguyet
tuế sai,Tue Sai
tuế toái,Tue Toai
tuệ tinh,wisdom
tuệch toạc,wisdom
tui,tui
tủi,pity
tủi duyên,fate
tủi hổ,tiger
tủi nhục,humiliation
tủi phận,unhappy fate
tủi tay,hand
tủi thân,unhappy
túi,handbag
túi bụi,dust bag
túi cơm,rice bag
túi dết,haversack
túi tham,greedy bag
túi thơ,poetry bag
túi tiền,pocket money
tụi,guys
tum,tum
tum húp,Tum Húp
tùm,jam
tùm hum,Hum Hum
tùm hụp,crouched
tủm,fret
tủm tỉm,chuckled
tũm,tũm
túm,grab
túm tụm,gather
tụm,capacitor
tun hủn,tun
tun hút,tun smoking
tủn mủn,Disclosure
tung,tung
tung độ,launch
tung hoành,hit
tung hô,acclamation
tung tăng,hide
tung thâm,floating
tung tích,whereabouts
tung tóe,Turning
tung toé,Tung Toé
tung tung,tion
tùng,spare
tùng bách,Tung Bach
tùng đàm,Tung Dam
tùng hương,Tung Huong
tùng quân,arm
tùng san,Tung San
tùng thư,Tung Thu
tùng tiệm,Tung Shop
tùng tùng,Tung Tung
tùng xẻo,Tung Xeo
túng,tumbling
túng bấn,pungent
túng nhiên,naturally
túng quẫn,misleading
túng sử,traumatic
túng thế,sole
túng thiếu,lack
tụng,chant
tụng đình,chant
tụng kinh,pray
tụng niệm,recite
tuồi,tu
tuổi,age
tuổi dậy thì,adolescent
tuổi đảng,Party age
tuổi đoàn,aging
tuổi đời,age
tuổi già,old age
tuổi hạc,crane age
tuổi mụ,Mu's age
tuổi nghề,age
tuổi tác,age
tuổi thật,real age
tuổi thọ,longevity
tuổi thơ,childhoods
tuổi tôi,my age
tuổi trẻ,youth
tuổi xanh,green
tuổi xuân,youth
tuôn,pour
tuồn,flutter
tuồn tuột,slip
tuồng,mantle
tuồng luông,Tuong Luong
tuồng như,Tuong Nhu
tuốt,plucking
tuốt tuột,pluck
tuột,slip off
túp,mug
tụt,drop
tụt nõ,lag
tuy,although
tuy nhiên,however
tuy rằng,However
tuy thế,However
tuy vậy,However
tùy,depending
tuỳ,depending
tùy bút,custom pen
tùy hành,depending
tùy nghi,arbitrary
tùy tâm,depending Center
tùy thân,identity
tùy theo,depending on
tùy thích,arbitrary
tùy thời,adapt
tuỳ tiện,arbitrary
tùy tòng,depending
tùy tục,customary
tùy tùng,entourage
tùy viên,attache
tùy ý,optional
tủy,marrow
tủy sống,spinal cord
túy luý,Tuy Luong
túy ông,Tuy Ong
túy tâm,Tuy Tam
tụy,pancreas
tụy đạo,pancreas
tuyên án,sentencing
tuyên bố,declare
tuyên cáo,declaration
tuyên chiến,declare war
tuyên dương,honors
tuyên độc,exclusive
tuyên giáo,Propaganda
tuyên huấn,propagate
tuyên ngôn,manifesto
tuyên thệ,declaration
tuyên truyền,propagate
tuyền,pure
tuyền bồng,Tuyen Bong
tuyền đài,Tuyen Dai
tuyển,recruit
tuyển binh,recruit
tuyển cử,elected
tuyển dụng,recruit
tuyển lựa,recruit
tuyển mộ,recruit
tuyển sinh,Admissions
tuyển tập,collection
tuyển thủ,player
tuyển trạch,select
tuyến,gland
tuyến đường,route
tuyến giáp trạng,thyroid
tuyết,snow
tuyết cừu,snow sheep
tuyết hận,snow
tuyết sỉ,snowfall
tuyết sương,Tuyet Suong
tuyệt,great
tuyệt bút,great pen
tuyệt chủng,extinction
tuyệt cú,great owl
tuyệt diệu,fantastic
tuyệt đại đa số,Maximum majority
tuyệt đích,topmost
tuyệt đỉnh,awesome
tuyệt đối,absolute
tuyệt giao,rupture
tuyệt hảo,excellence
tuyệt luân,sublime
tuyệt mệnh,excellent
tuyệt nghệ,excellent
tuyệt nhiên,noway
tuyệt phẩm,excellent product
tuyệt sắc,fine
tuyệt tác,masterpiece
tuyệt thế,great
tuyệt thực,hunger-strike
tuyệt tích,great
tuyệt tình,great love
tuyệt trần,great
tuyệt tự,heiress
tuyệt vọng,hopeless
tuyệt vô âm tín,Absolute no sound
tuyệt vời,great
tư,private
tư bản,capital
tư bản bất biến,Imparty capital
tư bản cho vay,Loan capital
tư bản cố định,Fixed capital
tư bản khả biến,Capitalization variable
tư bản lũng đoạn,Capital Capital
tư bản lưu động,mobile capital
tư bản tập trung,Concentrated capital
tư bản tích tụ,Capital accumulation
tư bôn,Tu Bon
tư bổn,Tu Bon
tư cách,capacity
tư cấp,private
tư chất,quality
tư doanh,private
tư dung,Tu Dung
tư duy,Thinking
tư điền,Tu Dien
tư đồ,Tu Do
tư đức,Tu Duc
tư gia,home
tư hiềm,private
tư hữu,private
tư ích,privacy
tư khấu,private
tư không,private
tư kiến,bias
tư kỷ,Tu Ky
tư lập,private
tư lệnh,commander
tư lệnh bộ,Commander of the Ministry
tư liệu,Data
tư liệu lao động,Labor materials
tư liệu sản xuất,production materials
tư lợi,Private benefit
tư lự,thoughtfully
tư mã,Sima
tư nghiệp,private
tư nhân,private
tư pháp,Justice
tư sản,bourgeois
tư sản dân tộc,Ethnic bourgeois
tư sản mại bản,Bourgeois bourgeois
tư tâm,mind
tư thái,carriage
tư thất,lovelorn
tư thế,posture
tư thông,Circular
tư thù,enemies
tư thục,private
tư tình,love
tư trang,jewelry
tư trào,private
tư trợ,support
tư túi,pocket
tư tưởng,thought
tư văn,Tu Van
tư vấn,advise
tư vị,partial
tư ý,thought
từ,are from
từ ái,adverb
từ bi,merciful
từ biệt,goodbye
từ bỏ,give up
từ căn,base
từ chối,refuse
từ chức,resignation
từ chương,from chapter
từ công cụ,From the tool
từ cú,from owl
từ cực,pole
từ điển,dictionary
từ điển học,dictionary
từ đường,worship hall
từ giã,say goodbye
từ hàn,welding
từ học,magnetism
từ hôn,From kissing
từ khuynh,magnetism
từ loại,from Category
từ mẫu,from sample
từ nan,from nan
từ nguyên,magnetic
từ ngữ,words
từ pháp,French
từ phổ,from the spectrum
từ phú,from rich
từ tạ,dumbbell
từ tâm,mental
từ thạch,magnet
từ thiên,from heaven
từ thiện,charity
từ thông,phase
từ tính,magnetism
từ tốn,humble
từ trần,die
từ trường,magnetic
từ từ,wait a minute
từ vị,magnetism
từ vựng,vocabulary
từ vựng học,vocabulary
tử,death
tử biệt,died
tử chiến,fight till death
tử cung,uterus
tử đệ,martyr
tử địa,martyrdom
tử hình,death
tử khí,micro
tử lộ,death
tử nạn,die
tử ngoại,ultraviolet
tử ngữ,death
tử phần,element
tử sĩ,death
tử sinh,death
tử số,numerator
tử tế,kind
tử thần,death
tử thi,deadbody
tử thù,death
tử thương,death
tử tiết,martyrdom
tử tô,Tu To
tử tội,death
tử tôn,toned
tử trận,death
tử tức,death
tử tước,Viscount
tử vi,horoscope
tử vong,dead
tứ,quadrilateral
tứ bàng,quadrilateral
tứ bảo,Tu Bao
tứ bình,quadrilateral
tứ chi,the four limbs
tứ chiếng,quadrilateral
tứ cố vô thân,The four stem
tứ dân,quadruple
tứ diện,tetrahedory
tứ duy,Tu Duy
tứ đại cảnh,quadrilateral
tứ đại đồng đường,Four great roads
tứ đại oán,quadrilateral
tứ đổ tường,quadrilateral
tứ đức,Tu Duc
tứ giác,quadrilateral
tứ khoái,quartet
tứ linh,quartet
tứ phía,circumjacent
tứ phương,quartet methods
tứ quý,quadrilateral
tứ sắc,quadrilateral
tứ thanh,Tu Thanh
tứ thể,quartet
tứ thiết,quartet
tứ thời,quadrilateral
tứ thư,quartet
tứ trụ,four pillars
tứ tuần,four weeks
tứ túc mai hoa,Tu Tuc Mai Hoa
tứ tung,quaternary
tứ tuyệt,quadrilateral
tứ vi,quartet
tứ xứ,quadrilateral
tự,on one's own
tự ải,self -out
tự ái,narcissism
tự cảm,self -sensing
tự cao,highly
tự cấp,self -sufficient
tự chủ,free
tự cung,self -supply
tự cường,reliance
tự dạng,self -formal
tự do,free
tự do chủ nghĩa,freedom
tự do dân chủ,democratic
tự do tư tưởng,freedom of thought
tự dưng,sudden
tự dưỡng,self -nursing
tự đắc,proud
tự điền,self -fill
tự điển,dictionary
tự động,automatic
tự động hóa,automation
tự giác,voluntarily
tự hành,self -propelled
tự hào,proud
tự học,self learning
tự hồ,self
tự khắc,self -carving
tự khi,self -
tự khiêm,self -humble
tự khoa,self -out
tự kiêu,arrogant
tự kỷ,autism
tự kỷ ám thị,autosuggestion
tự ký,spend
tự lập,independent
tự liệu,self -apprentice
tự lực,self -reliant
tự lượng,self -amount
tự mãn,complacent
tự ngã phê bình,self -criticism
tự nghĩa,self -meaning
tự ngôn,prefatory
tự nguyện,Voluntary
tự nhiên,nature
tự nhiên liệu pháp,Natural treatment
tự nhiên nhi nhiên,"Naturally, Nhi"
tự nhiên thần giáo,deism
tự phát,spontaneous
tự phê,self -criticism
tự phê bình,self -criticism
tự phong,self -ordination
tự phụ,conceited
tự quản,self -governing
tự quân,self -military
tự quyết,self -determination
tự sát,Suicide
tự sinh,autogenous
tự sự,autobiographic
tự tại,self
tự tân,self -out
tự tận,devoted
tự thân,self -
tự thị,self -employed
tự thú,professedly
tự thuật,narrative
tự thừa,square
tự ti,inferiority
tự tích,self -accumulated
tự tiện,arbitrary
tự tin,confident
tự tín,self -faith
tự tình,lyrist
tự tôn,self -respect
tự trị,autonomous
tự trọng,self-respect
tự truyện,autobiography
tự tu,self -cultivation
tự túc,self -sufficient
tự tư tự lợi,Self -self -interest
tự tử,suicidal
tự vẫn,suicide
tự vệ,Self defence
tự vị,taste
tự viện,self -hospital
tự vựng,vocabulary
tự xưng,ostensible
tự ý,voluntary
tưa,waver
từa tựa,adverb
tửa,T
tứa,crab
tựa,titled
tựa hồ,lake
tức,instant
tức anh ách,You yoke
tức bực,angry
tức cảnh,scene
tức cười,funny
tức giận,angry
tức khắc,immediately
tức khí,ie air
tức là,it mean
tức mình,me
tức thì,instant
tức thị,ie
tức thời,immediately
tức tốc,speed
tức tối,angry
tức tức,instant
tức vị,ie taste
tưng bừng,jubilantly
tưng hửng,jubilant
từng,ever
từng lớp,Each class
từng trải,old sweat
tước,Stripping
tước đoạt,deprive
tước lộc,depression
tước vị,Title
tươi,fresh
tươi cười,Smile
tươi sáng,bright
tươi tắn,Fresh
tươi tỉnh,flourishing
tươi tốt,fresh
tưới,water
tươm,pitiful
tươm tất,tidiness
tườm tượp,SPECIALS
tướn,leaning
tương,sauce
tương can,interaction
tương đắc,mutual
tương đối,relative
tương đồng,similar
tương đương,equivalent
tương giao,intermittent
tương hỗ,support
tương hợp,compatible
tương kế tựu kế,similar plan
tương khắc,opposition
tương kiến,mutual
tương lai,future
tương ngộ,solidarity
tương phản,contrast
tương phùng,similarity
tương quan,correlate
tương tàn,mutual
tương tế,similarity
tương thân,solidarity
tương tri,mutual
tương trợ,support
tương truyền,Legend
tương tư,similar
tương tự,similar
tương ứng,corresponding
tương xứng,proportional
tường,wall
tường hoa,wall
tường tận,dedicated
tường thuật,report
tường trình,report
tường vi,micro
tưởng,thought
tưởng bở,think
tưởng lệ,thought
tưởng lục,thought
tưởng nhớ,tribute
tưởng tượng,imagine
tưởng vọng,desirable
tướng,general
tướng công,husband
tướng giặc,general
tướng lĩnh,general
tướng mạo,physiognomy
tướng quân,general
tướng quốc,general
tướng sĩ,soldier
tướng soái,captain
tướng số,physiognomy
tướng tá,general
tướng thuật,narrative
tượng,statue
tượng binh,statue
tượng hình,figurative
tượng thanh,statue
tượng trưng,represent
tướt,slender
tượt,scalp
tườu,cub
tửu,alcohol tolerance
tửu điếm,prostitute
tửu lượng,drinking
tửu quán,tavern
tửu sắc,debauch
tửu tinh kế,Tinh Ke
tựu chức,accomplishment
tựu nghĩa,achievement
tựu trung,accomplishment
tựu trường,shool starting
ty,ty
ty trưởng,chief
tỳ,spleen
tỳ bà,Bhikkhu
tỳ thiếp,bhikkhu
tỳ tướng,spleen
tỳ vị,spleen
tỷ,Billion
tỷ dụ,allegoric
tỷ đối,comparative
tỷ giá,exchange rate
tỷ lệ,ratio
tỷ lệ thức,Proportional ratio
tỷ nhiệt,thermal
tỷ như,billion
tỷ phú,billionaire
tỷ số,score
tỷ thí,pilot
tỷ trọng,proportion
tý,Ty
tỵ,Snake
tỵ tổ,Snake
u,u
u ám,um
u ẩn,apocryphal
u hồn,u soul
u ơ,u e
u ran,u ran
u sầu,melancholy
u tịch,Citizenship
u uất,vapors
ù,Ù
ủ,incubate
ủ dột,very sad
ủ ê,eager
ủ rũ,cheerless
ú ớ,ú
ú ụ,ú mu
ùa,rush
ủa,Hey
úa,pitch
uẩn khúc,aggregates
uất hận,hateful
uất ức,frustrations
ục ịch,fat
uể oải,tired
uế khí,unclean
ủi,iron
úi,and
úi chà,Wow
um tùm,a tùm
ùm,Ùm
ung,ung
ung dung,ungut
ung nhọt,ulcer
ung thư,cancer
ủng,boot
ủng hộ,donate
úng,flutter
uốn,curling
uốn nắn,rectify
uốn quanh,surround
uống,drink
úp,fac
úp mở,facing
út,out
ụt ịt,a
uy danh,prestige
uy hiếp,threaten
uy lực,power
uy nghi,prestigious
uy phong,Uy Phong
uy quyền,authority
uy thế,prestige
uy tín,reputation
ủy ban,Committee
ủy mị,mushy
ủy quyền,authority
ủy thác,Commission
ủy viên,Commissioner
úy lạo,Captain
uỵch,Use
uyên bác,scholarly
uyên thâm,profound
uyển chuyển,flexible
ứ,stagnant
ứ đọng,stagnant
ưa,like
ưa nhìn,good-looking
ứa,pour
ức,frustration
ức chế,inhibition
ực,stubborn
ưng,eagle
ưng thuận,accept
ửng hồng,flushed
ứng biến,improvise
ứng dụng,application
ứng đáp,response
ứng khẩu,extemporaneous
ứng phó,cope with
ứng thí,advocate
ước,to wish
ước chừng,estimate
ước định,approximate
ước hẹn,promise
ước lượng,estimates
ước mong,wish
ước mơ,dream
ước muốn,wish
ước vọng,wish
ướm,Human
ươn,perishable
ươn hèn,cowardly
ưỡn ẹo,puff
ương ngạnh,wayward
ướp,marinated
ướp lạnh,chilled
ướt,wet
ướt át,wet
ướt đẫm,soaking wet
ưu ái,bias
ưu điểm,Advantages
ưu phiền,sorrow
ưu sầu,gloom
ưu tiên,prioritized
ưu việt,the best
va,va
va li,goes away
va ni,It goes
và,and
vả,fur
vả lại,Moreover
vá,go
vá víu,patch up
vạ,flutter
vác,carrying
vạc,cauldron
vạc dầu,oil cauldron
vách,wall
vạch,line
vạch trần,expose
vai,or
vai trò,role
vài,few
vải,fabric
vại,jar
vàm,Vam
van,van
van nài,entreat
van xin,beseeching
vãn,vanish
vãn hồi,recover
ván,plank
vạn,ten thousands
vạn năng,universal
vạn sự,ten thousand
vạn thọ,thousands of life
vạn vật,universes
vang,vang
vang lừng,clang
vàng,yellow
vàng anh,Golden Anh
vàng khè,yellow
vàng mười,ten gold
vàng son,Golden
vàng tây,Western gold
vàng y,yellow y
vãng lai,haunt
váng,dizzy
vành,rim
vành đai,belt
vành tai,Helix
vào,enter
vào hùa,in
vào khoảng,about
vạt,flap
vay,get a loan
vảy,scab
váy,skirt
vằm,mine
văn bằng,diploma
văn cảnh,context
văn chương,literature
văn đàn,Van Dan
văn hóa,culture
văn học,literary
văn kiện,document
văn minh,civilized
văn phong,style
văn phòng,office
văn phòng phẩm,stationery
văn thơ,poetry
văn vật,writer
văn vẻ,literature
vắn,short
vặn,twist
văng,splash
vẳng,fuck
vắng,absent
vắng vẻ,no one here
vắt,squeeze
vắt óc,brain
vặt,petty
vặt vãnh,trivia
vân,cloud
vân vân,et cetera
vân vê,Van Ve
vần,rhyme
vần thơ,poetry
vẩn đục,opaque
vẫn,still
vấn,issue
vấn đáp,Questions and Answers
vấn đề,problem
vấn vít,screw
vận,fortune
vận chuyển,transport
vận hành,operate
vận tải,carriage
vận tốc,speed
vâng,yes
vâng lời,obey
vấp,tripped over
vất vả,hard
vật,object
vật chất,material
vật liệu,material
vật thể,object
vẩu,lump
vây,fin
vây cánh,besiege
vầy,venom
vẫy,wave
vấy,
vấy vá,patchy
vậy,so
vậy mà,so that
vậy thì,then
ve,ve
ve sầu,cicada
ve vẩy,wags
vè,verse
vẻ,draw
vẻ vang,glorious
vẽ,draw
vé,ticket
vén,comes
vẹn toàn,perfect
vẹn vẽ,drawing
vèo,ram
véo,pinch
véo von,melodious
vét,dredge
vẹt,parrot
vê,this
về,about
về hưu,retire
vế,gear
vệ,defense
vệ binh,guards
vệ sinh,toilet
vệ tinh,satellite
vênh,jagged
vênh váo,bloated
vểnh,crooked
vết,patch
vết thương,wound
vệt,streak
vi khuẩn,bacteria
vi ô lông,microeline
vi phạm,violate
vi ta min,We take my
vi vút,soaring
vì,Because
vì sao,why
vì thế,therefore
vỉ,blister
vĩ đại,mighty
vĩ độ,latitude
vĩ tuyến,latitude
ví,wallet
ví như,like
ví thử,test
vị,taste
vị chi,Chi Chi
vị giác,taste
vị lai,future
vị ngữ,predicate
vị tha,altruistic
vị trí,location
vỉa,pavement
vỉa hè,Pavement
việc,job
việc làm,job
viêm,inflammation
viên chức,officials
viền,rim
viễn cảnh,prospect
viễn thông,telecommunication
viện,institute
viện trợ,aid
viếng thăm,visit
viết,write
việt kiều,Overseas Vietnamese
việt vị,Vietnamese
vịn,rail
vinh dự,honor
vinh hạnh,honor
vinh quang,glory
vĩnh cửu,the eternal
vĩnh viễn,forever
vịnh,Bay
vít,screw
vịt,duck
vò,crush
vò võ,martial
vỏ,bark
võ,martial
võ nghệ,martial arts
vó,productive
vó câu,verse
vóc dáng,body
voi,butter
vòi,hose
vòi voi,trunk
vòm,roof
vòm canh,dome
vong ân,ingrate
vong linh,shadowy
vòng,ring
vòng hoa,wreath
vòng kiềng,circles
vòng quanh,around
vòng vèo,circles
võng,hammock
võng mạc,Retinal
vọng,expected
vọng gác,echo
vọng tưởng,Delusions
vót,cute
vọt,skyrocket
vô biên,boundless
vô bổ,inorganic
vô chủ,no owner
vô cơ,Inorganic
vô cực,Infinity
vô danh,nameless
vô định,indefinite
vô độ,no limit
vô giá,priceless
vô hại,harmless
vô hiệu,void
vô hình,invisible
vô ích,futile
vô loại,amplifier
vô lương tâm,goon
vô lý,unreasonable
vô nghĩa,meaningless
vô phép,flippantly
vô sản,proletariat
vô sinh,infertility
vô số,countless
vô sự,unwavering
vô tận,endless
vô thần,atheist
vô thừa nhận,Infinite acknowledgment
vô tình,by chance
vô tội,innocent
vô tư,indifferent
vô tư lự,unconcerned
vô vị,insipid
vô ý thức,unconscious
vồ vập,Scramble
vỗ,clap
vỗ béo,fatten
vỗ tay,clap
vỗ về,Pat
vốc,tornado
vôi,lime
vội,hurry
vội vã,rush
vồn vã,fluttering
vốn,capital
vống,cant
vơ,grave
vờ,pretend
vờ vịt,duck
vỡ,broken
vỡ lòng,basic
vỡ mủ,rupture
vỡ nợ,default
vớ,sock
vớ vẩn,nonsense
vợ,wife
vợ bé,concubine
với,with
vờn,fluttering
vớt,fish
vợt,racket
vu khống,slander
vu oan,slander
vu qui,seen who
vu vơ,aimless
vù,whistling
vũ,dance
vũ bão,rushing
vũ đài,stage
vũ khúc,dance
vũ nữ,dancer
vũ trụ,The universe
vú,breast
vú em,nanny
vụ,service
vụ lợi,profitability
vua,king
vui,fun
vùi,burial
vun,of
vun trồng,of trồngg
vụn,crushed
vụn vặt,"petty, trifling"
vung,swing
vùng,region
vùng vằng,jumper
vùng vẫy,struggling
vũng,pond
vụng,clumsy
vuông,square
vuốt,claw
vuốt ve,caress
vụt,crib
vừa,fit
vừa lòng,pleasure
vừa mới,just
vừa tầm,medium
vữa,mortar
vựa,barn
vực,area
vừng,sesame
vững,sustainable
vững bền,unshaken
vững chắc,steady
vươn,stretch
vườn,garden
vườn bách thú,Zoo
vượn,gibbon
vương,royal
vương vãi,scattered
vương vấn,lingering
vương víu,Vuong Chuu
vướng,entangled
vượng,prosperous
vượt,overtake
vứt,throw
xa,shah
xa cách,far
xa hoa,luxury
xa lạ,strange
xa lánh,tear away
xa lộ,highway
xa xăm,far away
xa xỉ,luxury
xà,beam
xà beng,crowbar
xà bông,soap
xà cừ,nacre
xà lách,salad
xà lan,lighter
xà lim,cell
xả,discharge
xả thân,discharge
xã,commune
xã giao,social
xã hội,society
xã hội chủ nghĩa,Socialist
xã hội học,sociology
xã luận,Xa Luan
xã tắc,rules
xá,amnesty
xá tội,pardon
xạ hương,musk
xạ kích,radiation
xạ thủ,Archer
xác,body
xác đáng,relevant
xác định,determined
xác nhận,confirm
xác thực,accuracy
xác xơ,rag
xách,carry
xài,spend
xám,grey
xám mặt,gray face
xám xịt,Gray
xán lạn,Lan Lan
xanh,green
xanh biếc,blue
xanh lá cây,green
xanh lơ,green
xanh xao,Haggard
xao động,flutter
xao lãng,disturbed
xao xuyến,Glosbe
xào,fry
xào xạc,rustle
xảo,cunning
xảo quyệt,insidious
xáo trộn,mix
xạo,lie
xát,rub
xay,grind
xăm,tattoo
xắn,roll
xăng,gasoline
xẵng,puffy
xắt,dice
xấc,insolent
xấc xược,insolent
xâm chiếm,invade
xâm lược,aggression
xâm nhập,Intrusion
xâm phạm,violate
xấp xỉ,approximately
xâu,string
xâu xé,torn
xấu,bad
xấu hổ,shy
xấu nết,ugly
xấu số,unlucky
xấu xa,evil
xấu xí,ugly
xây,build
xây dựng,build
xây xẩm,dizzy
xe bò,cow car
xe buýt,bus
xe cam nhông,camion
xe cộ,vehicle
xe cứu thương,ambulance
xe du lịch,passenger car
xe đạp,bicycle
xe điện,tram
xe đò,coach
xe gắn máy,motorcycle
xe hỏa,fire car
xe tang,hearse
xe tắc xi,taxi
xẻ,cut
xé,rip
xem,see
xem xét,consider
xen,xen
xén,trim
xéo,sidelong
xẹo,puffer
xẹp,collapse
xét đoán,judge
xét hỏi,interrogation
xét xử,judge
xê dịch,move
xê xích,chain
xế,driving
xếch,sLaNtEd
xếp,fold
xếp đặt,arrange
xếp hàng,lined up
xi,xi
xi lanh,Cylinder
xi líp,xi
xi măng,cement
xi rô,syrup
xì,bow
xì gà,Cigar
xì xào,whisper
xỉ,slag
xí nghiệp,Enterprise
xỉa,floss
xích,chain
xích đạo,Equator
xích đu,swing
xích mích,friction
xiếc,circus
xiêm y,Siamese
xiên,slant
xiềng,shackles
xiết,flexible
xiêu,ragged
xiêu lòng,alluring
xiêu vẹo,wobbly
xin,xin
xin lỗi,sorry
xinê,cinema
xinh,pretty
xinh đẹp,beautiful
xịt,spray
xìu,puffy
xỉu,faint
xíu,tiny
xo,xo
xỏ,piercing
xó,flabby
xoa,rub
xoã,xam
xoá,delete
xoài,mango
xoàn,label
xoay,turn
xoay quanh,swing
xoay xở,managed
xoáy,eddy
xoăn,curly
xoắn xít,twist
xóc,jolty
xoè,grab
xoi,pamper
xoi mói,curious
xóm,hamlet
xóm giềng,neighbor
xong,accomplished
xong xuôi,finished
xót,pity
xô,shove
xô bồ,hustle
xô đẩy,push
xô viết,Soviet
xổ,lam
xổ số,Lottery
xốc,shock
xốc vác,shock
xốc xếch,slant
xối,flush
xối xả,Torrential
xôn xao,noisy
xông,inhaled
xốp,Styrofoam
xơ,fibers
xơ xác,threadbare
xờ,dabble
xới,dig
xu,xu
xu hướng,trend
xu nịnh,lick
xu thế,trend
xu thời,coin
xù,ruffled
xú uế,unclean
xua đuổi,go away
xuân,spring
xuân phân,equinox
xuân thu,spring and autum
xuất,output
xuất bản,publish
xuất cảng,export
xuất chinh,output
xuất chúng,outstanding
xuất dương,emigrate
xuất giá,export
xuất hành,depart
xuất hiện,appear
xuất phát,start
xuất sắc,excellent
xuất thân,background
xuất trình,present
xuất xứ,origin
xúc,scoop
xúc cảm,emotion
xúc động,emotion
xúc giác,tactile
xúc phạm,offense
xúc tiến,Promotion
xúc xích,sausage
xúc xiểm,grave
