Index,Target,Response
0,anđehit,"['an quảng', 'an quảng hữu', 'an quý', 'an sinh', 'an sơn', 'an tâm', 'an tân', 'an táng', 'an tây', 'an thạch', 'an thái', 'an thái đông', 'an thái trung', 'an thân', 'an thần', 'an thắng', 'an thành', 'an thạnh', 'an thạnh thuỷ', 'an thạnh trung', 'an thịnh', 'an thổ', 'an thọ', 'an thới', 'an thới đông', 'an thuận', 'an thương', 'an thượng', 'an thường thủ phận', 'an thuỷ', 'an tiêm', 'an tiến', 'an tĩnh', 'an tịnh', 'an tọa', 'an toàn', 'an toàn bức xạ', 'an toàn dịch bệnh', 'an toàn dữ liệu', 'an toàn giao thông', 'an toàn hạt nhân', 'an toàn khu', 'an toàn lao động', 'an toàn lương thực', 'an toàn phóng xạ', 'an toàn sâu bệnh', 'an toàn sinh học', 'an toàn sinh học trong xét nghiệm', 'an toàn thông tin', 'an toàn xã hội', 'an tôn', 'an trạch', 'an tràng', 'an trí', 'an trung', 'an trường', 'an trường a', 'an tức hương', 'an tường', 'an ủi', 'an vĩ', 'an vị', 'an viễn', 'an vinh', 'an vĩnh ngãi', 'an vũ', 'an xuân', 'an xuyên', 'anađưa', 'anatoxin', 'anavrata', 'anaxagôrat', 'anaximanđrôt', 'anaximênêt', 'anbani', 'anbecti l. b.', 'anbecti r.', 'anbêđô', 'anbênit i.', 'anbit', 'anbitophia', 'an-bom', 'anbukeccơ a.', 'anbumin', 'an-bu-min', 'anbumin niệu', 'anc', 'ancaloit', 'ancol', 'ancol etylic', 'ancolat', 'ancôvơ', 'anđaluxia', 'anđaluzit', 'anđaman', 'anđantơ', 'anđecxen h. c.', 'anđecxen necxơ m.', 'anđecxơn i. g.', 'anđehit']"
0,anh hùng ca,"['an toàn xã hội', 'an tôn', 'an trạch', 'an tràng', 'an trí', 'an trung', 'an trường', 'an trường a', 'an tức hương', 'an tường', 'an ủi', 'an vĩ', 'an vị', 'an viễn', 'an vinh', 'an vĩnh ngãi', 'an vũ', 'an xuân', 'an xuyên', 'anađưa', 'anatoxin', 'anavrata', 'anaxagôrat', 'anaximanđrôt', 'anaximênêt', 'anbani', 'anbecti l. b.', 'anbecti r.', 'anbêđô', 'anbênit i.', 'anbit', 'anbitophia', 'an-bom', 'anbukeccơ a.', 'anbumin', 'an-bu-min', 'anbumin niệu', 'anc', 'ancaloit', 'ancol', 'ancol etylic', 'ancolat', 'ancôvơ', 'anđaluxia', 'anđaluzit', 'anđaman', 'anđantơ', 'anđecxen h. c.', 'anđecxen necxơ m.', 'anđecxơn i. g.', 'anđehit', 'anđehit fomic', 'anđehit xinamic', 'anđet', 'anđezin', 'anđezit', 'anđol', 'anđôra', 'anđôra la vêlia', 'anđosteron', 'anđơxơn s.', 'anđrađit', 'anđrianôp k. a.', 'anđrin e.', 'anđrogen', 'anđrônôvô (văn hoá)', 'anđrôpôp iu. v.', 'anđrosteron', 'anetol', 'anfiêri v.', 'anfiôrôp j. i.', 'anfo', 'ang', 'ang áng', 'angiê', 'angiêri', 'angin', 'anginat', 'angôla', 'angonki', 'angơren e.', 'angôrit', 'angstrơm', 'angstrơm a. j.', 'anh', 'anh ách', 'anh ánh', 'anh chị', 'anh chị em họ chéo', 'anh đào', 'anh đức', 'anh dũng', 'anh em', 'anh em cột chèo', 'anh em thúc bá', 'anh giáo', 'anh hào', 'anh hoa', 'anh hùng', 'anh hùng ca']"
0,anoctit,"['anđecxơn i. g.', 'anđehit', 'anđehit fomic', 'anđehit xinamic', 'anđet', 'anđezin', 'anđezit', 'anđol', 'anđôra', 'anđôra la vêlia', 'anđosteron', 'anđơxơn s.', 'anđrađit', 'anđrianôp k. a.', 'anđrin e.', 'anđrogen', 'anđrônôvô (văn hoá)', 'anđrôpôp iu. v.', 'anđrosteron', 'anetol', 'anfiêri v.', 'anfiôrôp j. i.', 'anfo', 'ang', 'ang áng', 'angiê', 'angiêri', 'angin', 'anginat', 'angôla', 'angonki', 'angơren e.', 'angôrit', 'angstrơm', 'angstrơm a. j.', 'anh', 'anh ách', 'anh ánh', 'anh chị', 'anh chị em họ chéo', 'anh đào', 'anh đức', 'anh dũng', 'anh em', 'anh em cột chèo', 'anh em thúc bá', 'anh giáo', 'anh hào', 'anh hoa', 'anh hùng', 'anh hùng ca', 'anh hùng cá nhân', 'anh hùng chủ nghĩa', 'anh hùng lao động', 'anh hùng lực lượng vũ trang nhân dân', 'anh hùng rơm', 'anh kiệt', 'anh kim', 'anh linh', 'anh minh', 'anh nuôi', 'anh quân', 'anh quốc giáo phái', 'anh sơn', 'anh tài', 'anh thơ', 'anh thư', 'anh tuấn', 'anh túc', 'anh vũ', 'anhgrơ j. ô. đ.', 'anhiđrit', 'anhiđrit axetic', 'anhiđrit cacbonic', 'anhiđrit phtalic', 'anhiđrit sunfuric', 'anhiđrit sunfurơ', 'anhprôngtuy', 'anhxtanh (nguyên lí tương đối)', 'anhxtanh a.', 'aniban', 'anilin', 'anion', 'anionit', 'ankan', 'ankara', 'anken', 'ankilen', 'ankin', 'ankit', 'ankoxi', 'ankyl', 'ankylaryl sunfonat', 'anma ata', 'an-ma-na', 'anmanđin', 'anmatư', 'annico', 'anoc', 'anoctit']"
0,ao tù,"['anh hùng', 'anh hùng ca', 'anh hùng cá nhân', 'anh hùng chủ nghĩa', 'anh hùng lao động', 'anh hùng lực lượng vũ trang nhân dân', 'anh hùng rơm', 'anh kiệt', 'anh kim', 'anh linh', 'anh minh', 'anh nuôi', 'anh quân', 'anh quốc giáo phái', 'anh sơn', 'anh tài', 'anh thơ', 'anh thư', 'anh tuấn', 'anh túc', 'anh vũ', 'anhgrơ j. ô. đ.', 'anhiđrit', 'anhiđrit axetic', 'anhiđrit cacbonic', 'anhiđrit phtalic', 'anhiđrit sunfuric', 'anhiđrit sunfurơ', 'anhprôngtuy', 'anhxtanh (nguyên lí tương đối)', 'anhxtanh a.', 'aniban', 'anilin', 'anion', 'anionit', 'ankan', 'ankara', 'anken', 'ankilen', 'ankin', 'ankit', 'ankoxi', 'ankyl', 'ankylaryl sunfonat', 'anma ata', 'an-ma-na', 'anmanđin', 'anmatư', 'annico', 'anoc', 'anoctit', 'anolit', 'anôt', 'anôt hoá', 'anôxôp p. p.', 'anpha', 'anpi', 'anpơ', 'anpơ ôxtrâylia', 'antai', 'antamira', 'antananarivơ', 'antara', 'anten', 'anten parabôn', 'anten zagi', 'anti', 'antigorit', 'antigua và bacbuđa', 'antimon', 'antimon clorua', 'antimonit', 'antinômia', 'antiôkhôt iii', 'antiôsơ', 'antô', 'antô a.', 'antôkônxki m. m.', 'antôkônxki p. g.', 'antôniôni m.', 'antracit', 'antraquinon', 'antraxen', 'antraxit', 'antropogen', 'antưn tăc', 'anuchin đ. n.', 'anui j.', 'anvarê l. o.', 'anvarê x.', 'anw', 'anxenmơ', 'anyatha (văn hoá)', 'anzus', 'ao', 'ao cá', 'ao chuôm', 'ao mặt trời', 'ao nuôi tôm', 'ao tù']"
0,arêniut x.,"['anoc', 'anoctit', 'anolit', 'anôt', 'anôt hoá', 'anôxôp p. p.', 'anpha', 'anpi', 'anpơ', 'anpơ ôxtrâylia', 'antai', 'antamira', 'antananarivơ', 'antara', 'anten', 'anten parabôn', 'anten zagi', 'anti', 'antigorit', 'antigua và bacbuđa', 'antimon', 'antimon clorua', 'antimonit', 'antinômia', 'antiôkhôt iii', 'antiôsơ', 'antô', 'antô a.', 'antôkônxki m. m.', 'antôkônxki p. g.', 'antôniôni m.', 'antracit', 'antraquinon', 'antraxen', 'antraxit', 'antropogen', 'antưn tăc', 'anuchin đ. n.', 'anui j.', 'anvarê l. o.', 'anvarê x.', 'anw', 'anxenmơ', 'anyatha (văn hoá)', 'anzus', 'ao', 'ao cá', 'ao chuôm', 'ao mặt trời', 'ao nuôi tôm', 'ao tù', 'ao tù trưởng giả', 'ao ước', 'aoac', 'aoxơ', 'ap', 'ap an kađia', 'ap an karim', 'apacthai', 'a-pac-thaiphi châu', 'apatit', 'apâyrôn', 'apđun raman', 'apec', 'apennin', 'apganixtan', 'aphrôđit', 'apia', 'aplac', 'aplit', 'apocođein', 'apoenzim', 'apôline v.', 'apôlô', 'apôlông', 'apomophin', 'apôria', 'app', 'appalat', 'apxara', 'apxe', 'apxe gan', 'apxe lạnh', 'apxe nóng', 'apxe phổi', 'apxe vú', 'aquatanh', 'ar', 'arabexcơ', 'arafat y.', 'arafura', 'aragông l.', 'aragonit', 'arakan', 'aran', 'arập', 'arập xêut', 'arâyôt pagôt', 'aren', 'arêniut x.']"
0,atn,"['ao nuôi tôm', 'ao tù', 'ao tù trưởng giả', 'ao ước', 'aoac', 'aoxơ', 'ap', 'ap an kađia', 'ap an karim', 'apacthai', 'a-pac-thaiphi châu', 'apatit', 'apâyrôn', 'apđun raman', 'apec', 'apennin', 'apganixtan', 'aphrôđit', 'apia', 'aplac', 'aplit', 'apocođein', 'apoenzim', 'apôline v.', 'apôlô', 'apôlông', 'apomophin', 'apôria', 'app', 'appalat', 'apxara', 'apxe', 'apxe gan', 'apxe lạnh', 'apxe nóng', 'apxe phổi', 'apxe vú', 'aquatanh', 'ar', 'arabexcơ', 'arafat y.', 'arafura', 'aragông l.', 'aragonit', 'arakan', 'aran', 'arập', 'arập xêut', 'arâyôt pagôt', 'aren', 'arêniut x.', 'aria', 'arikamêđu', 'ariôxtô l.', 'ariôzô', 'arixtipôt', 'arixtôphan', 'arixtôt', 'arn', 'arn - polimeraza', 'arn thông tin', 'arn vận chuyển', 'arp (antenna reference point)', 'aruba', 'arut', 'arya', 'aryl', 'as', 'asap', 'asbet', 'ascii', 'asean', 'asem', 'asêmênit', 'asen', 'asen tự sinh', 'asenazo', 'asenopirit', 'ashtam', 'asian development bank (adb)', 'asigaru', 'asin', 'asôka', 'asơkhabat', 'asơn (văn hoá)', 'aspirin', 'atacama', 'atati', 'atê (văn hoá)', 'aten', 'atêna', 'atgivich', 'atis', 'atlat', 'atlat khu vực', 'atlat quốc gia', 'atlat tổng hợp', 'atman', 'atmôtphe', 'atn']"
0,axit acrilic,"['aren', 'arêniut x.', 'aria', 'arikamêđu', 'ariôxtô l.', 'ariôzô', 'arixtipôt', 'arixtôphan', 'arixtôt', 'arn', 'arn - polimeraza', 'arn thông tin', 'arn vận chuyển', 'arp (antenna reference point)', 'aruba', 'arut', 'arya', 'aryl', 'as', 'asap', 'asbet', 'ascii', 'asean', 'asem', 'asêmênit', 'asen', 'asen tự sinh', 'asenazo', 'asenopirit', 'ashtam', 'asian development bank (adb)', 'asigaru', 'asin', 'asôka', 'asơkhabat', 'asơn (văn hoá)', 'aspirin', 'atacama', 'atati', 'atê (văn hoá)', 'aten', 'atêna', 'atgivich', 'atis', 'atlat', 'atlat khu vực', 'atlat quốc gia', 'atlat tổng hợp', 'atman', 'atmôtphe', 'atn', 'atôn', 'atp', 'atphan', 'atropin', 'ats', 'ats/ds', 'atsm', 'att', 'attikê', 'attila', 'attituyt', 'atto', 'au', 'augit', 'auguxtut c. j. x. o.', 'aung xan', 'aurin', 'auripicmen', 'austenit', 'auto', 'autunit', 'auxin', 'ava', 'avarua', 'avênariut r.', 'avixennơ', 'avôcađô', 'avôgađrô (định luật)', 'avôgađrô (số)', 'avôgađrô a.', 'avon', 'avt', 'axafiep b. v.', 'axam', 'axepto', 'axetamit', 'axetanđehit', 'axetat', 'axetilen', 'axetilua', 'axeton', 'axetophenon', 'axetyl clorua', 'axetyl coenzim a', 'axetyl peoxit', 'axetylcholin', 'axit', 'axit abietic', 'axit acrilic']"
0,axit pemanganic,"['atmôtphe', 'atn', 'atôn', 'atp', 'atphan', 'atropin', 'ats', 'ats/ds', 'atsm', 'att', 'attikê', 'attila', 'attituyt', 'atto', 'au', 'augit', 'auguxtut c. j. x. o.', 'aung xan', 'aurin', 'auripicmen', 'austenit', 'auto', 'autunit', 'auxin', 'ava', 'avarua', 'avênariut r.', 'avixennơ', 'avôcađô', 'avôgađrô (định luật)', 'avôgađrô (số)', 'avôgađrô a.', 'avon', 'avt', 'axafiep b. v.', 'axam', 'axepto', 'axetamit', 'axetanđehit', 'axetat', 'axetilen', 'axetilua', 'axeton', 'axetophenon', 'axetyl clorua', 'axetyl coenzim a', 'axetyl peoxit', 'axetylcholin', 'axit', 'axit abietic', 'axit acrilic', 'axit amin', 'axit ascobic', 'axit axetic', 'axit axetylsalixilic', 'axit bacbituric', 'axit benzensunfonic', 'axit benzoic', 'axit béo', 'axit boric', 'axit bromhiđric', 'axit cacbonic', 'axit cacboxylic', 'axit clohiđric', 'axit cloric', 'axit clorơ', 'axit d - sacaric', 'axit điphotphoric', 'axit đường', 'axit flohiđric', 'axit folic', 'axit fomic', 'axit fumaric', 'axit galic', 'axit glixeric', 'axit glutamic', 'axit hialuronic', 'axit hipoclorơ', 'axit humic', 'axit hữu cơ', 'axit inđol axetic', 'axit lactic', 'axit linoleic', 'axit linolenic', 'axit lipoic', 'axit malic', 'axit manganic', 'axit metaphotphoric', 'axit metasilixic', 'axit naphtenic', 'axit nitric', 'axit nitrơ', 'axit nucleic', 'axit oleic', 'axit oxalic', 'axit oxaloaxetic', 'axit panmitic', 'axit pantotenic', 'axit pecloric', 'axit pemanganic']"
0,azurit,"['axit abietic', 'axit acrilic', 'axit amin', 'axit ascobic', 'axit axetic', 'axit axetylsalixilic', 'axit bacbituric', 'axit benzensunfonic', 'axit benzoic', 'axit béo', 'axit boric', 'axit bromhiđric', 'axit cacbonic', 'axit cacboxylic', 'axit clohiđric', 'axit cloric', 'axit clorơ', 'axit d - sacaric', 'axit điphotphoric', 'axit đường', 'axit flohiđric', 'axit folic', 'axit fomic', 'axit fumaric', 'axit galic', 'axit glixeric', 'axit glutamic', 'axit hialuronic', 'axit hipoclorơ', 'axit humic', 'axit hữu cơ', 'axit inđol axetic', 'axit lactic', 'axit linoleic', 'axit linolenic', 'axit lipoic', 'axit malic', 'axit manganic', 'axit metaphotphoric', 'axit metasilixic', 'axit naphtenic', 'axit nitric', 'axit nitrơ', 'axit nucleic', 'axit oleic', 'axit oxalic', 'axit oxaloaxetic', 'axit panmitic', 'axit pantotenic', 'axit pecloric', 'axit pemanganic', 'axit photphinic', 'axit photphoric', 'axit photphorơ', 'axit phtalic', 'axit pirophotphoric', 'axit salixilic', 'axit stearic', 'axit sucxinic', 'axit sunfonic', 'axit sunfuric', 'axit sunfurơ', 'axit tactric', 'axit vô cơ', 'axit xianhiđric', 'axit xitric', 'axmara', 'axôka', 'axơplun e. g.', 'axoret', 'axtana', 'axuabanipan', 'axunxiôn', 'axyl hoá', 'axyri', 'ayun', 'ayun pa', 'ayuthaya', 'azanđơ', 'azecbaijan', 'azit nêxin', 'azôp', 'azotobacter', 'azotobacterin', 'azoton', 'aztec', 'azurit']"
1,a,"['axit malic', 'axit manganic', 'axit metaphotphoric', 'axit metasilixic', 'axit naphtenic', 'axit nitric', 'axit nitrơ', 'axit nucleic', 'axit oleic', 'axit oxalic', 'axit oxaloaxetic', 'axit panmitic', 'axit pantotenic', 'axit pecloric', 'axit pemanganic', 'axit photphinic', 'axit photphoric', 'axit photphorơ', 'axit phtalic', 'axit pirophotphoric', 'axit salixilic', 'axit stearic', 'axit sucxinic', 'axit sunfonic', 'axit sunfuric', 'axit sunfurơ', 'axit tactric', 'axit vô cơ', 'axit xianhiđric', 'axit xitric', 'axmara', 'axôka', 'axơplun e. g.', 'axoret', 'axtana', 'axuabanipan', 'axunxiôn', 'axyl hoá', 'axyri', 'ayun', 'ayun pa', 'ayuthaya', 'azanđơ', 'azecbaijan', 'azit nêxin', 'azôp', 'azotobacter', 'azotobacterin', 'azoton', 'aztec', 'azurit']"
1,abơvin (văn hoá),"['a', 'a bung', 'a capela', 'a di', 'a di đà', 'a di đà kinh', 'a di đà phật', 'a di đà tam tôn', 'a đổ', 'a dơi', 'a đới', 'a dua', 'a giao', 'a giay', 'a ha', 'a hoàn', 'a la hán', 'a lại da thức', 'a lù', 'a lưới', 'a mon', 'a mrơn', 'a mú sung', 'a ngo', 'a nốt', 'a phiến', 'a phòng', 'a roàng', 'a tì địa ngục', 'a tiêng', 'a ting', 'a tòng', 'a túc', 'a vao', 'a vương', 'a xan', 'a xing', 'a xít', 'a yun', 'aapso', 'ab', 'abac', 'abat k. a.', 'abaxit', 'abê kôbô', 'abêla p.', 'aben (định lí)', 'aben n. h.', 'abijan', 'abơvin (văn hoá)']"
1,acpơ h.,"['a', 'a bung', 'a capela', 'a di', 'a di đà', 'a di đà kinh', 'a di đà phật', 'a di đà tam tôn', 'a đổ', 'a dơi', 'a đới', 'a dua', 'a giao', 'a giay', 'a ha', 'a hoàn', 'a la hán', 'a lại da thức', 'a lù', 'a lưới', 'a mon', 'a mrơn', 'a mú sung', 'a ngo', 'a nốt', 'a phiến', 'a phòng', 'a roàng', 'a tì địa ngục', 'a tiêng', 'a ting', 'a tòng', 'a túc', 'a vao', 'a vương', 'a xan', 'a xing', 'a xít', 'a yun', 'aapso', 'ab', 'abac', 'abat k. a.', 'abaxit', 'abê kôbô', 'abêla p.', 'aben (định lí)', 'aben n. h.', 'abijan', 'abơvin (văn hoá)', 'abraham p. h.', 'abram c. u.', 'abu', 'abu an farai an ixbahani', 'abu đabi', 'abu nuoat', 'abu tamam', 'abuja', 'acađêmi', 'acanthođi', 'acba', 'acbit', 'acbit hối đoái', 'acbuzôp a. e.', 'acbuzôp a. n.', 'acc', 'acchipenkô a.', 'accôngtơ', 'accoocđêông', 'acct', 'acđen', 'ace', 'acfod', 'acgentit', 'acghêđat h. m.', 'acghêzi t.', 'acgilit', 'acgon', 'acgyron', 'ach', 'acha hem chiêu', 'acha miên', 'acha xoa', 'achentina', 'ackat', 'ackeoocnit', 'ackêôptêric', 'ackêôxiata', 'ackêozôi', 'ackhê', 'ackhipôp a. e.', 'acm', 'acmênia', 'acmênia (sơn nguyên)', 'acmôla', 'acmônica', 'ac-mô-ni-ca', 'acmôry sô', 'acpơ h.']"
1,ađy enđrơ,"['abijan', 'abơvin (văn hoá)', 'abraham p. h.', 'abram c. u.', 'abu', 'abu an farai an ixbahani', 'abu đabi', 'abu nuoat', 'abu tamam', 'abuja', 'acađêmi', 'acanthođi', 'acba', 'acbit', 'acbit hối đoái', 'acbuzôp a. e.', 'acbuzôp a. n.', 'acc', 'acchipenkô a.', 'accôngtơ', 'accoocđêông', 'acct', 'acđen', 'ace', 'acfod', 'acgentit', 'acghêđat h. m.', 'acghêzi t.', 'acgilit', 'acgon', 'acgyron', 'ach', 'acha hem chiêu', 'acha miên', 'acha xoa', 'achentina', 'ackat', 'ackeoocnit', 'ackêôptêric', 'ackêôxiata', 'ackêozôi', 'ackhê', 'ackhipôp a. e.', 'acm', 'acmênia', 'acmênia (sơn nguyên)', 'acmôla', 'acmônica', 'ac-mô-ni-ca', 'acmôry sô', 'acpơ h.', 'ac-quy', 'acra', 'acrilat', 'acrilonitrin', 'acrolein', 'acrôpôn', 'acsimet', 'acsimet (định luật)', 'acsimet (tiên đề)', 'acsitravơ', 'acsơn pentinh', 'acth', 'actin', 'actini', 'actinoit', 'actinolit', 'actinomixin d', 'actisô', 'actô a.', 'actomiosin', 'ad', 'ad hoc', 'ad wrng', 'ada', 'ađagiô', 'a-đam', 'ađamantan', 'ađamxtao', 'ađaptơ', 'adb', 'add', 'ađen', 'ađênaoơ k.', 'ađenin', 'ađenosin điphotphat', 'ađenosin monophotphat', 'ađenosin triphotphat', 'ađi - abêba', 'a-đi-xơn', 'ađixơn j.', 'adn', 'adn (axit deoxyribonucleic)', 'ađoocnô t. v.', 'adp', 'a-drê-na-lin', 'ađrenalin (l–)', 'ađriatich', 'ads', 'ađy enđrơ']"
1,airơlangga,"['acmôry sô', 'acpơ h.', 'ac-quy', 'acra', 'acrilat', 'acrilonitrin', 'acrolein', 'acrôpôn', 'acsimet', 'acsimet (định luật)', 'acsimet (tiên đề)', 'acsitravơ', 'acsơn pentinh', 'acth', 'actin', 'actini', 'actinoit', 'actinolit', 'actinomixin d', 'actisô', 'actô a.', 'actomiosin', 'ad', 'ad hoc', 'ad wrng', 'ada', 'ađagiô', 'a-đam', 'ađamantan', 'ađamxtao', 'ađaptơ', 'adb', 'add', 'ađen', 'ađênaoơ k.', 'ađenin', 'ađenosin điphotphat', 'ađenosin monophotphat', 'ađenosin triphotphat', 'ađi - abêba', 'a-đi-xơn', 'ađixơn j.', 'adn', 'adn (axit deoxyribonucleic)', 'ađoocnô t. v.', 'adp', 'a-drê-na-lin', 'ađrenalin (l–)', 'ađriatich', 'ads', 'ađy enđrơ', 'aêta', 'afanaxiep (văn hoá)', 'aflatoxin', 'afôntôva (văn hoá)', 'afp', 'afs', 'aftn', 'ag', 'aga', 'aga emb', 'agana', 'agat', 'agena', 'aghinanđô ê.', 'agiô', 'aglômerat', 'agora', 'agricôla g. b.', 'agumen', 'ahaga', 'ahbp', 'ahô i.', 'ai', 'ai ai', 'ai bi', 'ai cập', 'ai cập học', 'ai điếu', 'ai giang nam', 'ai hầu chi ai', 'ai hoài', 'ai lao', 'ai nấy', 'ai oán', 'ai tín', 'aibd', 'aic', 'aidc', 'aiđit đ. n.', 'aids', 'aighen m.', 'aikơn h.', 'ailen', 'aimatôp ch.', 'ainu', 'aip', 'airac', 'airep', 'airơlangga']"
1,aluvi,"['ads', 'ađy enđrơ', 'aêta', 'afanaxiep (văn hoá)', 'aflatoxin', 'afôntôva (văn hoá)', 'afp', 'afs', 'aftn', 'ag', 'aga', 'aga emb', 'agana', 'agat', 'agena', 'aghinanđô ê.', 'agiô', 'aglômerat', 'agora', 'agricôla g. b.', 'agumen', 'ahaga', 'ahbp', 'ahô i.', 'ai', 'ai ai', 'ai bi', 'ai cập', 'ai cập học', 'ai điếu', 'ai giang nam', 'ai hầu chi ai', 'ai hoài', 'ai lao', 'ai nấy', 'ai oán', 'ai tín', 'aibd', 'aic', 'aidc', 'aiđit đ. n.', 'aids', 'aighen m.', 'aikơn h.', 'ailen', 'aimatôp ch.', 'ainu', 'aip', 'airac', 'airep', 'airơlangga', 'ais', 'ait', 'aivazôpxki i. k.', 'aivơ s.', 'aixenhao đ. đ.', 'aixlen', 'aizôpôt', 'ajanta', 'ak', 'akhênatông', 'akhơmatôva a. a.', 'akinô c.', 'akutagaoa yaxusi', 'akzo', 'al', 'ala', 'a-la', 'a-la-hán', 'alanh', 'alasei', 'alaungpaya', 'alaxka', 'alêchxanđri', 'alêchxanđrơ đại đế', 'alêchxanđrơ i', 'alêchxanđrơ nepxki', 'alêchxanđrơ y meclô v.', 'alêgria x.', 'alêgrô', 'alen', 'alen giả', 'alen lặn', 'alen trội', 'alerfa', 'alêuxiên', 'algol', 'alienđê g. x.', 'alisahbana x. t.', 'alit', 'alizarin', 'allotip', 'alơ', 'alôngxô a.', 'alơrit', 'alpha', 'aluminat', 'aluminsilicat', 'alunit', 'aluvi']"
1,amonit,"['airep', 'airơlangga', 'ais', 'ait', 'aivazôpxki i. k.', 'aivơ s.', 'aixenhao đ. đ.', 'aixlen', 'aizôpôt', 'ajanta', 'ak', 'akhênatông', 'akhơmatôva a. a.', 'akinô c.', 'akutagaoa yaxusi', 'akzo', 'al', 'ala', 'a-la', 'a-la-hán', 'alanh', 'alasei', 'alaungpaya', 'alaxka', 'alêchxanđri', 'alêchxanđrơ đại đế', 'alêchxanđrơ i', 'alêchxanđrơ nepxki', 'alêchxanđrơ y meclô v.', 'alêgria x.', 'alêgrô', 'alen', 'alen giả', 'alen lặn', 'alen trội', 'alerfa', 'alêuxiên', 'algol', 'alienđê g. x.', 'alisahbana x. t.', 'alit', 'alizarin', 'allotip', 'alơ', 'alôngxô a.', 'alơrit', 'alpha', 'aluminat', 'aluminsilicat', 'alunit', 'aluvi', 'am', 'am đồng', 'am hán chùa lương', 'am hiểu', 'am mây', 'am pe', 'am tự', 'am tường', 'am váp', 'amađô j.', 'amangam', 'amanula khan', 'amaravati', 'amatêraxu omikami', 'amati', 'amazôn', 'ambacxumian v. a.', 'ambe', 'ambulatoria es voluntae defuneti usque ad vitae supremum exitum', 'ameclinh k. x.', 'amêrigô vexpuxi', 'amerixi', 'amhs', 'amiăng', 'amiđan', 'amiđan tiểu não', 'amien h. f.', 'amilaza', 'amilopectin', 'amilozơ', 'amin', 'aminobenzen', 'aminopeptiđaza', 'aminopurin', 'amip', 'amit', 'amman', 'amon phân', 'amonan', 'amoni', 'amoni clorua', 'amoni nhôm sunfat', 'amoni nitrat', 'amoni pesunfat', 'amoni sunfat', 'amoniac', 'a-mô-ni-ac', 'amoniacat', 'amonit']"
1,an điền,"['alunit', 'aluvi', 'am', 'am đồng', 'am hán chùa lương', 'am hiểu', 'am mây', 'am pe', 'am tự', 'am tường', 'am váp', 'amađô j.', 'amangam', 'amanula khan', 'amaravati', 'amatêraxu omikami', 'amati', 'amazôn', 'ambacxumian v. a.', 'ambe', 'ambulatoria es voluntae defuneti usque ad vitae supremum exitum', 'ameclinh k. x.', 'amêrigô vexpuxi', 'amerixi', 'amhs', 'amiăng', 'amiđan', 'amiđan tiểu não', 'amien h. f.', 'amilaza', 'amilopectin', 'amilozơ', 'amin', 'aminobenzen', 'aminopeptiđaza', 'aminopurin', 'amip', 'amit', 'amman', 'amon phân', 'amonan', 'amoni', 'amoni clorua', 'amoni nhôm sunfat', 'amoni nitrat', 'amoni pesunfat', 'amoni sunfat', 'amoniac', 'a-mô-ni-ac', 'amoniacat', 'amonit', 'amonoit', 'amophot', 'amp', 'amp vòng', 'ampe', 'ampe (định luật)', 'ampe (quy tắc)', 'ampe a. m.', 'ampe giờ', 'ampe mét', 'ampe vòng', 'amper', 'amper kế', 'amphetamin', 'amphibia', 'amphibolit', 'amphibon', 'amphiteat', 'ampli', 'amsl', 'amss', 'amu đaria', 'amua', 'amunxen', 'amxtecđam', 'amxtơrông l. đ.', 'amxtơrông n.', 'an', 'an ấp', 'an bá', 'an bài', 'an bần', 'an bang', 'an biên', 'an bình', 'an bình a', 'an bình b', 'an bình tây', 'an bồi', 'an cầu', 'an chấn', 'an châu', 'an cư', 'an cư lạc nghiệp', 'an cựu', 'an dân', 'an đạo', 'an dật', 'an điền']"
1,an lòng,"['amoniacat', 'amonit', 'amonoit', 'amophot', 'amp', 'amp vòng', 'ampe', 'ampe (định luật)', 'ampe (quy tắc)', 'ampe a. m.', 'ampe giờ', 'ampe mét', 'ampe vòng', 'amper', 'amper kế', 'amphetamin', 'amphibia', 'amphibolit', 'amphibon', 'amphiteat', 'ampli', 'amsl', 'amss', 'amu đaria', 'amua', 'amunxen', 'amxtecđam', 'amxtơrông l. đ.', 'amxtơrông n.', 'an', 'an ấp', 'an bá', 'an bài', 'an bần', 'an bang', 'an biên', 'an bình', 'an bình a', 'an bình b', 'an bình tây', 'an bồi', 'an cầu', 'an chấn', 'an châu', 'an cư', 'an cư lạc nghiệp', 'an cựu', 'an dân', 'an đạo', 'an dật', 'an điền', 'an định', 'an đô', 'an đôn phác', 'an đồng', 'an dục', 'an đức', 'an đức tây', 'an dũng', 'an dương', 'an dưỡng', 'an dưỡng đường', 'an dương vương', 'an giang', 'an hà', 'an hải', 'an hải bắc', 'an hải đông', 'an hải tây', 'an hảo', 'an hiệp', 'an hoá', 'an hoà', 'an hoà tây', 'an hội', 'an hồng', 'an hùng', 'an hưng', 'an hưởng', 'an hữu', 'an khang', 'an khánh', 'an khê', 'an khương', 'an kỳ sinh', 'an lạc', 'an lạc tây', 'an lạc thôn', 'an lâm', 'an lành', 'an lão', 'an lão (bình định)', 'an lão (hải phòng)', 'an lập', 'an lễ', 'an lĩnh', 'an lộc', 'an lợi đông', 'an long', 'an lòng']"
